25, Private, 226802, 11th, 7, Never-married, Machine-op-inspct, Own-child, Black, Male, 0, 0, 40, United-States, <=50K.
21, Private, 119673, Some-college, 10, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K.
49, Private, 140782, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 2415, 3, United-States, >50K.
30, Private, 193246, HS-grad, 9, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
68, State-gov, 420526, Masters, 14, Widowed, Prof-specialty, Not-in-family, White, Female, 0, 0, 5, United-States, <=50K.
30, Private, 34574, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, <=50K.
32, Self-emp-not-inc, 400061, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male, 15024, 0, 40, Philippines, >50K.
49, Private, 107009, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Male, 0, 0, 40, Portugal, <=50K.
24, Private, 33551, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K.
34, Private, 121640, Some-college, 10, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male, 0, 0, 44, United-States, <=50K.
40, Private, 179524, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
41, Private, 54422, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, >50K.
23, Private, 202416, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K.
48, Private, 158685, HS-grad, 9, Divorced, Other-service, Not-in-family, White, Female, 0, 0, 16, United-States, <=50K.
56, Self-emp-inc, 76534, HS-grad, 9, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Female, 0, 0, 21, China, <=50K.
42, State-gov, 218948, Doctorate, 16, Divorced, Prof-specialty, Unmarried, Black, Female, 0, 0, 36, Jamaica, <=50K.
37, Self-emp-not-inc, 175120, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K.
32, Private, 100154, 9th, 5, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, El-Salvador, <=50K.
40, Private, 79488, HS-grad, 9, Separated, Other-service, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
40, Private, 136986, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 99999, 0, 52, United-States, >50K.
33, Private, 202339, 11th, 7, Never-married, Sales, Unmarried, White, Female, 0, 0, 34, United-States, <=50K.
58, Private, 205737, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K.
32, Private, 80145, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K.
47, Private, 235108, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 5178, 0, 40, United-States, >50K.
41, State-gov, 201363, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 38, United-States, >50K.
56, Federal-gov, 338242, Assoc-voc, 11, Widowed, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
22, Private, 146352, HS-grad, 9, Never-married, Sales, Unmarried, White, Female, 0, 0, 60, United-States, <=50K.
30, Private, 215182, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
32, Private, 79586, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male, 0, 0, 40, Philippines, >50K.
27, Private, 181822, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
35, Private, 123809, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, White, Female, 15024, 0, 35, United-States, >50K.
37, Private, 35429, HS-grad, 9, Never-married, Machine-op-inspct, Unmarried, White, Male, 1506, 0, 40, United-States, <=50K.
48, Private, 151584, HS-grad, 9, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 46, United-States, <=50K.
42, Private, 303725, HS-grad, 9, Never-married, Machine-op-inspct, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
35, Private, 194404, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K.
20, Local-gov, 224229, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 35, United-States, <=50K.
33, Private, 236396, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 15024, 0, 55, United-States, >50K.
25, Private, 40255, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 80, United-States, <=50K.
29, State-gov, 214881, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, Honduras, >50K.
47, Private, 332465, Some-college, 10, Divorced, Transport-moving, Unmarried, White, Male, 0, 0, 40, United-States, <=50K.
28, Private, 165218, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 55, United-States, <=50K.
20, Private, 34506, Some-college, 10, Never-married, Sales, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K.
30, Local-gov, 79190, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
48, Self-emp-not-inc, 79001, Assoc-acdm, 12, Divorced, Tech-support, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
22, Private, 137876, Some-college, 10, Never-married, Protective-serv, Not-in-family, White, Male, 0, 0, 20, United-States, <=50K.
57, Federal-gov, 40103, 10th, 6, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K.
24, Self-emp-inc, 145964, Assoc-acdm, 12, Never-married, Sales, Not-in-family, White, Male, 0, 0, 70, United-States, <=50K.
32, Private, 268282, 7th-8th, 4, Married-spouse-absent, Farming-fishing, Other-relative, White, Male, 0, 0, 35, Mexico, <=50K.
67, Local-gov, 272587, 7th-8th, 4, Widowed, Other-service, Not-in-family, White, Female, 1086, 0, 15, United-States, <=50K.
22, Private, 220993, Some-college, 10, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
20, Private, 88676, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
29, Private, 185386, 5th-6th, 3, Never-married, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 42, Mexico, <=50K.
37, Private, 177420, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, >50K.
30, Private, 100734, Bachelors, 13, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
32, State-gov, 181119, Bachelors, 13, Separated, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
31, Private, 243678, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
39, Self-emp-inc, 170174, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, >50K.
48, Private, 102202, HS-grad, 9, Divorced, Sales, Unmarried, White, Female, 0, 0, 50, United-States, <=50K.
38, Private, 249720, Assoc-voc, 11, Divorced, Prof-specialty, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
25, Private, 167835, Assoc-voc, 11, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 35, United-States, <=50K.
22, Private, 266780, HS-grad, 9, Never-married, Other-service, Own-child, Black, Female, 0, 0, 24, United-States, <=50K.
17, Private, 173740, 10th, 6, Never-married, Sales, Not-in-family, White, Female, 0, 0, 15, United-States, <=50K.
44, Private, 40024, Bachelors, 13, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 52, United-States, >50K.
28, Private, 193260, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male, 0, 0, 50, South, >50K.
18, Private, 175752, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 30, United-States, <=50K.
37, Private, 202662, 10th, 6, Divorced, Transport-moving, Unmarried, White, Male, 0, 0, 40, United-States, <=50K.
26, Private, 167350, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 35, United-States, <=50K.
43, Private, 412379, Some-college, 10, Never-married, Other-service, Unmarried, White, Female, 0, 0, 28, United-States, <=50K.
23, Self-emp-not-inc, 121568, Some-college, 10, Never-married, Craft-repair, Own-child, White, Male, 0, 1504, 40, United-States, <=50K.
43, Private, 56651, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, <=50K.
45, Private, 238567, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 15024, 0, 50, United-States, >50K.
34, Private, 144949, HS-grad, 9, Divorced, Handlers-cleaners, Own-child, White, Male, 0, 0, 35, United-States, <=50K.
42, Private, 234633, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K.
22, Private, 147397, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 44, United-States, <=50K.
38, Private, 247547, HS-grad, 9, Never-married, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
35, Private, 266645, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K.
39, Private, 154897, HS-grad, 9, Never-married, Exec-managerial, Own-child, White, Female, 0, 0, 50, United-States, <=50K.
44, Private, 112507, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K.
45, Federal-gov, 110884, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male, 0, 0, 45, India, >50K.
25, Private, 151588, Some-college, 10, Married-spouse-absent, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
54, Local-gov, 217210, Masters, 14, Married-civ-spouse, Prof-specialty, Wife, Black, Female, 0, 1887, 38, United-States, >50K.
47, Private, 139701, 5th-6th, 3, Never-married, Machine-op-inspct, Unmarried, White, Female, 0, 0, 40, Dominican-Republic, <=50K.
36, Private, 50707, Bachelors, 13, Divorced, Priv-house-serv, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
48, Private, 370119, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 2415, 50, United-States, >50K.
66, Self-emp-not-inc, 252842, HS-grad, 9, Never-married, Farming-fishing, Other-relative, White, Male, 0, 0, 20, United-States, <=50K.
58, Private, 106707, 5th-6th, 3, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male, 0, 0, 48, United-States, <=50K.
25, Private, 149486, HS-grad, 9, Never-married, Machine-op-inspct, Unmarried, Black, Male, 0, 0, 40, United-States, <=50K.
30, Private, 427541, HS-grad, 9, Never-married, Handlers-cleaners, Own-child, Black, Female, 99999, 0, 40, United-States, >50K.
51, Self-emp-not-inc, 22154, Some-college, 10, Divorced, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
30, Private, 144949, Bachelors, 13, Never-married, Adm-clerical, Own-child, White, Male, 0, 2559, 40, United-States, >50K.
20, Private, 228686, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 30, United-States, <=50K.
57, Self-emp-not-inc, 113010, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K.
23, Federal-gov, 361278, Some-college, 10, Never-married, Handlers-cleaners, Not-in-family, White, Female, 0, 0, 20, United-States, <=50K.
33, Self-emp-not-inc, 109509, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 35, United-States, <=50K.
47, Private, 172155, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 37, Ecuador, >50K.
54, Private, 204304, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
75, Private, 233362, 10th, 6, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K.
36, Self-emp-inc, 141609, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K.
51, Private, 179479, HS-grad, 9, Widowed, Exec-managerial, Not-in-family, White, Female, 3325, 0, 40, Yugoslavia, <=50K.
32, Private, 193565, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K.
20, Private, 314539, HS-grad, 9, Never-married, Machine-op-inspct, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
20, Private, 208908, Some-college, 10, Never-married, Exec-managerial, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
41, Self-emp-not-inc, 375526, Bachelors, 13, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, >50K.
31, Private, 291494, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K.
41, Private, 117747, Bachelors, 13, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female, 0, 0, 40, Vietnam, <=50K.
56, Private, 331569, HS-grad, 9, Married-civ-spouse, Sales, Wife, Black, Female, 0, 0, 36, United-States, <=50K.
46, Private, 146786, 10th, 6, Divorced, Transport-moving, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K.
59, Private, 147098, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K.
31, Private, 137076, Bachelors, 13, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, <=50K.
20, Private, 223811, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 23, United-States, <=50K.
69, Private, 172354, Assoc-voc, 11, Widowed, Adm-clerical, Not-in-family, White, Female, 1848, 0, 50, United-States, <=50K.
35, Private, 154410, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1977, 50, United-States, >50K.
58, Private, 277203, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 38, United-States, <=50K.
21, Private, 97295, Some-college, 10, Never-married, Sales, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K.
60, Private, 95680, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male, 0, 0, 45, United-States, >50K.
29, Private, 328981, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K.
29, Self-emp-not-inc, 75435, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male, 0, 0, 40, United-States, <=50K.
53, Private, 116288, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, <=50K.
43, Federal-gov, 136105, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, Black, Female, 0, 1848, 40, United-States, >50K.
55, Local-gov, 134042, Masters, 14, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, >50K.
29, Private, 253003, Some-college, 10, Never-married, Craft-repair, Not-in-family, White, Male, 0, 2258, 45, United-States, >50K.
37, Private, 193106, Bachelors, 13, Never-married, Sales, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K.
37, Private, 117528, HS-grad, 9, Divorced, Adm-clerical, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
41, Private, 194537, Bachelors, 13, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
57, Private, 195820, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K.
41, Private, 265671, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
49, Federal-gov, 106207, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K.
61, Private, 187135, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 56, United-States, <=50K.
44, Private, 231793, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 52, United-States, <=50K.
36, Self-emp-not-inc, 125933, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 5178, 0, 50, United-States, >50K.
29, Local-gov, 211032, Assoc-acdm, 12, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 72, United-States, >50K.
51, Local-gov, 125796, 11th, 7, Never-married, Farming-fishing, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K.
19, Private, 29526, HS-grad, 9, Never-married, Other-service, Own-child, White, Female, 0, 0, 32, United-States, <=50K.
53, Private, 158993, 10th, 6, Separated, Other-service, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
43, Private, 116379, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male, 0, 0, 60, China, >50K.
42, Private, 201343, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 2885, 0, 40, United-States, <=50K.
44, Private, 402718, 1st-4th, 2, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, Mexico, <=50K.
37, Self-emp-inc, 98360, 12th, 8, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K.
24, Self-emp-not-inc, 285580, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Male, 0, 0, 25, United-States, <=50K.
30, Private, 325509, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 35, United-States, <=50K.
56, Private, 204745, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, Female, 3325, 0, 45, United-States, <=50K.
58, Private, 152874, Some-college, 10, Widowed, Other-service, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K.
20, Private, 139715, HS-grad, 9, Never-married, Craft-repair, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
